class,image_path,name,xmax,xmin,ymax,ymin
,374dbe6f64d062225c1c9703b5424854.jpg,,,,,
,510f0fff4fbf3bee405029ab1e0e5f4e.jpg,,,,,
,ecad60aba58bc12188b1f3b9a3cb23ec.jpg,,,,,
3,6aaaa1df559932779cffe709b965b1da.jpg,GARBAGE,1455,1269,448,355
4,846ac154c5435de0231e98cee497b2c5.jpg,CONSTRUCTION_ROAD,1878,40,784,213
4,846ac154c5435de0231e98cee497b2c5.jpg,CONSTRUCTION_ROAD,965,-3,770,213
,1b1db3deb85030f2bfc6925a9dd3eee7.jpg,,,,,
8,6d0ca5a544f4232c12aabf378eca7132.jpg,SAND_ON_ROAD,1896,1251,490,216
5,5ceb11c99915dce735a7c04578b8f524.jpg,BROKEN_SIGNAGE,1813,1199,681,128
4,5ceb11c99915dce735a7c04578b8f524.jpg,CONSTRUCTION_ROAD,1219,297,552,284
,9f7b4611104b81e0c3e4f7e12dabe7ad.jpg,,,,,
3,d28475d922181c3c29b70fe66d5b9211.jpg,GARBAGE,360,8,448,306
3,1d4c531ea3f1220f275791b3785d7162.jpg,GARBAGE,934,741,717,576
4,e537f7c002094c51fb50699d76090355.jpg,CONSTRUCTION_ROAD,1883,85,820,137
4,e537f7c002094c51fb50699d76090355.jpg,CONSTRUCTION_ROAD,953,28,745,95
4,e537f7c002094c51fb50699d76090355.jpg,CONSTRUCTION_ROAD,1906,1206,837,133
,9d71fbed286b0edea48922325100eae3.jpg,,,,,
,fa6b84f67c3d702eac9296e47e7a0670.jpg,,,,,
,e7b8d1d1fdb84c701f28081fc679bca0.jpg,,,,,
9,3165e26fca422f0d17070e5d008c18c1.jpg,CLUTTER_SIDEWALK,1812,5,732,413
,754633c0e0d731061fa7c45b4d543fdb.jpg,,,,,
,b44da26652b1de6c83058eb2c7dee56c.jpg,,,,,
9,d71f903888b6fd014448cc1790305a30.jpg,CLUTTER_SIDEWALK,353,6,709,430
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,925,603,467,319
4,8f93ded5771ccfb2e13548e483ba0b81.jpg,CONSTRUCTION_ROAD,586,3,601,246
,5a5f2a2e8665c91a201cc2d2ef6eec48.jpg,,,,,
7,73749d583f94c3594f4b104ec409aad2.jpg,BAD_BILLBOARD,1923,211,843,-28
,082d4ae6a26ba11efb21b80fc7d2d55e.jpg,,,,,
4,9eab0b3a986b4ae7a047ca350b0c282c.jpg,CONSTRUCTION_ROAD,1814,63,1060,208
4,9eab0b3a986b4ae7a047ca350b0c282c.jpg,CONSTRUCTION_ROAD,1917,828,1154,206
4,9eab0b3a986b4ae7a047ca350b0c282c.jpg,CONSTRUCTION_ROAD,976,2,1192,189
7,569dbd3553b269e84c68b2770352f7ed.jpg,BAD_BILLBOARD,1897,1356,335,66
4,660da129dd9a1e3f9cc0d6f4801aac01.jpg,CONSTRUCTION_ROAD,1873,430,635,186
4,660da129dd9a1e3f9cc0d6f4801aac01.jpg,CONSTRUCTION_ROAD,1216,5,652,197
,db49453ba9d0583957d00fc45d0e2698.jpg,,,,,
,90918751568383ecca1663943f1aba55.jpg,,,,,
3,8172f71d44a5970d46672b50d00f4345.jpg,GARBAGE,174,-3,686,527
4,64f70c7bedae38c5595b0c7d8e3198f6.jpg,CONSTRUCTION_ROAD,1757,18,847,164
4,64f70c7bedae38c5595b0c7d8e3198f6.jpg,CONSTRUCTION_ROAD,1896,918,833,90
,d06f7f75b7d004dfbb4093a624b1ebc5.jpg,,,,,
,63c7a235ed62b2550cf1d876d06d9bba.jpg,,,,,
,3d24812649367288ac37bf9b7dafaac0.jpg,,,,,
,e2a96566b702c5abcf66f511b07f1747.jpg,,,,,
9,abc6abaa0da01f8a5ca8510aa8ea9cef.jpg,CLUTTER_SIDEWALK,1823,20,840,401
2,0f621d5491939f6febd38c2be9f6c887.jpg,POTHOLES,1109,671,662,434
,891d3bc890ec8c14dde9f81cf6e98697.jpg,,,,,
,33894a8d4cb96d88c95126c0fe7a2be7.jpg,,,,,
7,1e5bfb76ed408aa0794213e46c573541.jpg,BAD_BILLBOARD,988,625,505,314
7,1e5bfb76ed408aa0794213e46c573541.jpg,BAD_BILLBOARD,1187,794,499,301
,58b14c59156b5679efca73eaa3de1fa3.jpg,,,,,
,7c0ccaa0e303cd19e2a254b8f3bf6a30.jpg,,,,,
,777a0c1ff05732f9e4aea102e927479a.jpg,,,,,
,87f2e36c8bcd3472b0eb6f71a468f068.jpg,,,,,
,f44c5df3a1cff4a04a430ac4798b5139.jpg,,,,,
,7d566de6232ba935212f09fece6eb5ce.jpg,,,,,
4,2e2300be77fb56a90d61add02e2a862d.jpg,CONSTRUCTION_ROAD,1881,4,907,134
,b970e5e5ac425d960ed20828add00039.jpg,,,,,
,c1324e9864f53947a1ead61eaa282c10.jpg,,,,,
,956c384eeba3ef805bc3cfaba041223d.jpg,,,,,
4,beafbd07c60784766b4281d538638976.jpg,CONSTRUCTION_ROAD,854,173,583,195
4,beafbd07c60784766b4281d538638976.jpg,CONSTRUCTION_ROAD,614,0,697,86
3,03bb5bc8c07a86ee62e42ef418f3930f.jpg,GARBAGE,1917,1672,796,640
7,c0f7c6d6e8dc72bdb616a96ba1431813.jpg,BAD_BILLBOARD,920,412,207,12
7,c0f7c6d6e8dc72bdb616a96ba1431813.jpg,BAD_BILLBOARD,1349,626,229,23
,8fe43f2e8ea9db494243973395841c2c.jpg,,,,,
,48a17728eb30af33e84aaf8818cb1098.jpg,,,,,
,1697d2971efa752abd823083978cb3b1.jpg,,,,,
3,dd355867879ffe8f2fe4b4c58efc0056.jpg,GARBAGE,1433,1234,516,427
,94ffb71d445b127a3d9c5a13906cfc09.jpg,,,,,
3,ab423aac4d90767847f9833fa1cb8dff.jpg,GARBAGE,511,287,593,485
3,92657db64b94efc8615d09868cde7081.jpg,GARBAGE,753,350,579,433
,00bce25b1d3a3422bb366a12e3e9ac6a.jpg,,,,,
7,66b29078568995c63cea4803e5611a46.jpg,BAD_BILLBOARD,1807,1465,419,324
,5083edb276e5c681ce7784c94825784f.jpg,,,,,
2,5fd490035bc58eeab0a7b732fdf76bfd.jpg,POTHOLES,1002,437,778,512
,55423c2d1b593e9ff2c402b42d7b3702.jpg,,,,,
,eca33927d4fbc4ade7bfcbe1bd9b9ba8.jpg,,,,,
,2322caf77f7bbbd7ce16cd5218d5245c.jpg,,,,,
,d7f6199b234c64c325a3599ca6ae7893.jpg,,,,,
,e296299575088e9ec8f78bf20ad96fe5.jpg,,,,,
4,d9cc3c9acb100a8d09ee453cb6ff36a3.jpg,CONSTRUCTION_ROAD,1024,8,657,362
7,14991532c3449dd26a269719df42e13b.jpg,BAD_BILLBOARD,870,139,444,262
,20d9ac684bad373089b9ba23a91be30c.jpg,,,,,
4,7d9c1bcb917c1302ffa853cd62e887f3.jpg,CONSTRUCTION_ROAD,698,1,580,237
4,7d9c1bcb917c1302ffa853cd62e887f3.jpg,CONSTRUCTION_ROAD,871,245,505,270
,6a17c471c4381cffeb530b9a78f737c7.jpg,,,,,
,46dfe901a4ba0f2e9e00ded7a166d799.jpg,,,,,
,6c70c3fcf7c64063d3fd160ccaf5bb09.jpg,,,,,
2,e4bed8e1f59822ab385a93d99c797762.jpg,POTHOLES,1815,1012,1021,617
2,e4bed8e1f59822ab385a93d99c797762.jpg,POTHOLES,1905,1208,1074,746
10,6abe223779ee3a1889f4d520ce73ef39.jpg,UNKEPT_FACADE,1901,568,1106,220
3,6abe223779ee3a1889f4d520ce73ef39.jpg,GARBAGE,973,-12,1154,206
7,9ebfbd7a40814fcfa0557b59bf2b3452.jpg,BAD_BILLBOARD,1048,-29,211,-4
,3bb11f9e8af87a0b5a11afa319d7942c.jpg,,,,,
,18d5af0798d824e5c1f819d10ab3218d.jpg,,,,,
,0f89b662bdeb74f42b70c6a4e28f62e4.jpg,,,,,
,f4656714ffb0c1bdc5c3783e3a9742ff.jpg,,,,,
,9c408add716b79a09448b179a7b36ec1.jpg,,,,,
,70bcc4ccb67aa4a30ec05958b8bd8ef1.jpg,,,,,
,1d0d1d947da60e54579682c4e4886c76.jpg,,,,,
,e184ec48c59919619e06ef1520c3904d.jpg,,,,,
,f5d29cf7a0f6ba43afffcf18bfa94e4c.jpg,,,,,
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,916,21,800,256
4,037655b9c038b0ad1d871d7b855c4c12.jpg,CONSTRUCTION_ROAD,1897,961,849,206
2,44577bc1d58bdb7237bba504713937da.jpg,POTHOLES,623,7,773,483
,c973e48ff635ca684a2b10263e193677.jpg,,,,,
,bf6dabc0d9217965bb5a9d71462d25bb.jpg,,,,,
,73e8289e4cf2c60af2fa76d59aaed409.jpg,,,,,
,91ec873f6196111756845ca8e17508e9.jpg,,,,,
,a6dfa60947b2eb0f02331cb2e43d2f86.jpg,,,,,
7,b60590eaf0f82169e9d8778addf8f574.jpg,BAD_BILLBOARD,1900,1365,329,66
4,89d36b3b14683cc547c658dd99c4d54f.jpg,CONSTRUCTION_ROAD,1896,24,1022,198
,98615342f7b03309a1b1183148df51b7.jpg,,,,,
4,bac670721e47dbca1a74864b3c9488e0.jpg,CONSTRUCTION_ROAD,811,14,692,430
7,bac670721e47dbca1a74864b3c9488e0.jpg,BAD_BILLBOARD,441,0,463,294
,90c55a058ac8e1153b6583f2dc041063.jpg,,,,,
3,08069a1b5ca44dbad916ad57a119b2c8.jpg,GARBAGE,1209,900,531,428
3,08069a1b5ca44dbad916ad57a119b2c8.jpg,GARBAGE,460,48,543,423
8,e63bb98f8426c8e2cc95a8fffaedec82.jpg,SAND_ON_ROAD,1874,860,743,377
4,9254e2d747920d7b64ac26160aa34485.jpg,CONSTRUCTION_ROAD,1380,999,455,324
4,9254e2d747920d7b64ac26160aa34485.jpg,CONSTRUCTION_ROAD,1043,502,505,280
4,9254e2d747920d7b64ac26160aa34485.jpg,CONSTRUCTION_ROAD,594,-6,762,209
,fb49e0170e5c56427f5c798380df713e.jpg,,,,,
4,05edd3d39de7161ab910d85386d53c30.jpg,CONSTRUCTION_ROAD,1541,32,784,230
4,05edd3d39de7161ab910d85386d53c30.jpg,CONSTRUCTION_ROAD,1891,658,820,213
4,05edd3d39de7161ab910d85386d53c30.jpg,CONSTRUCTION_ROAD,1897,1213,853,141
,3f612ae5456dbf751a1ed297358a6a76.jpg,,,,,
,c8956b46b0ae43d6aa03e93d15c8407a.jpg,,,,,
,1c308afcb1c70727801b8fa3ec846ace.jpg,,,,,
,facb829edc90f7791c983c2e712fff5a.jpg,,,,,
,4842f7157afa200f9f27242ec1dceaca.jpg,,,,,
0,fb3d51ebb894e50a81c206be3f5520b3.jpg,GRAFFITI,1869,1394,431,287
3,cbae55f136ba492900b254bf42d4698f.jpg,GARBAGE,1762,1453,515,397
,6e4f5f05c3e16e758b3ccb2684ceff77.jpg,,,,,
4,1ba11a60213e9867c14205b91e1d115f.jpg,CONSTRUCTION_ROAD,658,-4,884,70
4,1ba11a60213e9867c14205b91e1d115f.jpg,CONSTRUCTION_ROAD,1909,1326,603,184
4,1ba11a60213e9867c14205b91e1d115f.jpg,CONSTRUCTION_ROAD,773,101,748,214
0,38817525e59ecac38365bee942e3e08c.jpg,GRAFFITI,1028,333,529,120
0,38817525e59ecac38365bee942e3e08c.jpg,GRAFFITI,1921,907,607,185
4,0855c8dff9bf5f4a2714b724ee701591.jpg,CONSTRUCTION_ROAD,1885,-50,1030,340
,71c619f8bf8ef964c38ea9d9a3fb6424.jpg,,,,,
,b3ff9da6cea496ae36d835c752186826.jpg,,,,,
4,53459508a6f29ae530a6f4466ac83b98.jpg,CONSTRUCTION_ROAD,1888,425,593,256
4,53459508a6f29ae530a6f4466ac83b98.jpg,CONSTRUCTION_ROAD,1920,1478,595,206
4,53459508a6f29ae530a6f4466ac83b98.jpg,CONSTRUCTION_ROAD,1248,47,581,269
3,8568a2cf5c7703264956ede4419c384d.jpg,GARBAGE,1909,1593,728,602
3,f8a2e157db7768e2f82adcb73541ef30.jpg,GARBAGE,291,-1,457,331
,b32af6ec7ec0ed7cc274d3d23e8aba37.jpg,,,,,
,4c1561b93fef37c5a2eb600ddf7a6c61.jpg,,,,,
,57fbbe7d1d1bcd3c2bc2a14955543787.jpg,,,,,
,defe552764b7778f2e59c1894585cad9.jpg,,,,,
7,6b76ca5794543af7218aee9720d6f3be.jpg,BAD_BILLBOARD,756,385,440,261
7,6b76ca5794543af7218aee9720d6f3be.jpg,BAD_BILLBOARD,619,64,431,260
,1bd486cb3ed31edc79733dd94ee0764f.jpg,,,,,
,cbc05387bb7695ba8b791dd2d476b4bf.jpg,,,,,
,8a61e5171c0de9f9d3d33f646018ff5b.jpg,,,,,
2,bee6b19b70e2b4bbb031ae39eb3497d7.jpg,POTHOLES,992,434,1095,716
2,bee6b19b70e2b4bbb031ae39eb3497d7.jpg,POTHOLES,1099,724,749,461
2,bee6b19b70e2b4bbb031ae39eb3497d7.jpg,POTHOLES,1046,650,858,586
4,a1030fd001ad3e7f1c4bf7e6ebd78a9b.jpg,CONSTRUCTION_ROAD,1822,59,685,221
4,a1030fd001ad3e7f1c4bf7e6ebd78a9b.jpg,CONSTRUCTION_ROAD,987,-25,677,221
,e2c86fd75ad1765e4f5e4a82c50f6f28.jpg,,,,,
8,dc2c6e700763cc563a07f21b3f27d20c.jpg,SAND_ON_ROAD,1916,1459,702,383
,081ac79299055d204de2eac4387f5cce.jpg,,,,,
,83aee4dfadc7556be87c6f25594535df.jpg,,,,,
,9f2288f1465649bf5f0b8bb740c37d43.jpg,,,,,
,3c716c17670e7b99dd1e06dda813fb29.jpg,,,,,
,d88116a2107f3933448221a7b6d7467b.jpg,,,,,
3,7d2fda3f5192c7924c3ad2cc36841090.jpg,GARBAGE,1424,1193,428,306
3,7d2fda3f5192c7924c3ad2cc36841090.jpg,GARBAGE,1899,1502,436,265
3,e0d2e725b2a368126b195ba3da4d5323.jpg,GARBAGE,508,135,416,277
,187cec6f34e32f55bd727b2b7cb035b2.jpg,,,,,
,667a0ae5fb2eb3a0d0ed3511553b0aeb.jpg,,,,,
,e05ced9a08868bf400d7a6851e1184ea.jpg,,,,,
,c0da26b9b0a574260bc19361c69b36cc.jpg,,,,,
,2bbf17540023e8930e0716416bbc3fab.jpg,,,,,
4,ffbdec8087e32cf3fae7e7d00eefbae6.jpg,CONSTRUCTION_ROAD,1431,66,760,200
4,ffbdec8087e32cf3fae7e7d00eefbae6.jpg,CONSTRUCTION_ROAD,681,3,768,190
,8f7e2a61615536f1b09d3629cd957e14.jpg,,,,,
4,b7251205c6f8d1046f6be0d63c4aa662.jpg,CONSTRUCTION_ROAD,1852,-28,1072,412
,388a4b14ce0fbfb08fe251116b44b57e.jpg,,,,,
,a0de100056b3ee8efef6df1681a9a9e8.jpg,,,,,
3,9b7352bb2f68b01c6f9b3fffff85db38.jpg,GARBAGE,1913,1521,489,248
,b123fed838faf0a8f5edcf468ae52e10.jpg,,,,,
,030a78514521188500fa24de227b33f0.jpg,,,,,
,d4d78fcb72b91a2b5eab67e5af01b25c.jpg,,,,,
4,a5745fa85aecf8c0e168a920c68fd1ad.jpg,CONSTRUCTION_ROAD,919,22,720,329
,0dc119aa65a3064a659d3d763b82c717.jpg,,,,,
,c5c7c6650ee744ea414a481456bf4e94.jpg,,,,,
,9c5edc95c88c13aca874ed4a4c1efb12.jpg,,,,,
0,8fcf3f10c88e59cb5a9a4863aba07f50.jpg,GRAFFITI,1919,1505,458,206
,f8c5e0e01ce060bde49de725210d743a.jpg,,,,,
,a808b47a5a43c4d71195390c2a223469.jpg,,,,,
3,a464d4600589ddf541bed59942c0228d.jpg,GARBAGE,1447,1141,393,285
4,430878931c7cff1d850f0c19ae614b69.jpg,CONSTRUCTION_ROAD,705,8,579,208
4,430878931c7cff1d850f0c19ae614b69.jpg,CONSTRUCTION_ROAD,407,4,666,176
,4d6533d18997c2ffa834d8378a85431a.jpg,,,,,
4,8a0a1f781fc46c5001cbe7523c1aa5ad.jpg,CONSTRUCTION_ROAD,1847,1010,744,156
,4ce1919c0279714e2c7fb14fe040d374.jpg,,,,,
,cd82b14d38bfd072a03c3facfe6027fa.jpg,,,,,
7,1e1d6fae1a540611799dcc00a0686a55.jpg,BAD_BILLBOARD,1750,1417,336,184
,01b3f6dd9e2c9e42d80017a0df8896d6.jpg,,,,,
0,6264c67a9a14d6b261570f824c9cbe9f.jpg,GRAFFITI,1611,919,628,440
,a7870f3db9a4d8f28d7f3761094a46a5.jpg,,,,,
,521e7aec74d12a6f328bb8d42f59a3aa.jpg,,,,,
,b38bf01112c9813a09f35e19e620996a.jpg,,,,,
3,2355203f94cfc0e0686795ae91096559.jpg,GARBAGE,1036,20,678,395
4,a7a0068a7b1249cda6da4fd066494f29.jpg,CONSTRUCTION_ROAD,1918,1700,536,294
,85046911f1208c82ab8ca21dab8dc509.jpg,,,,,
,e8b370a54bf47a18549495bd537bcfa0.jpg,,,,,
5,12964b3a0e0008b808ab7aa9c4361b67.jpg,BROKEN_SIGNAGE,543,276,523,412
,7ea5d1dc22463d5e6dc8b4abebdbe0dd.jpg,,,,,
4,e0238ee8ef2e62a37835df1be5f4f523.jpg,CONSTRUCTION_ROAD,1846,115,1086,90
3,7e09dc0b254ba8ae431bab3cc769c0e4.jpg,GARBAGE,1911,1405,597,356
0,03711fa7bd1fa908a0abebea05caafc7.jpg,GRAFFITI,1552,929,578,231
3,fdff028e257adcc4e1ac2ecda33ac5c8.jpg,GARBAGE,511,121,418,272
,c1289ae3f27b78de36283bc8f1a77546.jpg,,,,,
,36566c6cf68b004dab0627112490bec3.jpg,,,,,
8,d0482b22cf4a187bf2618c6024deb94b.jpg,SAND_ON_ROAD,662,51,656,393
0,d0482b22cf4a187bf2618c6024deb94b.jpg,GRAFFITI,1474,1181,531,430
3,5b6b0a101ec562cf23932eb4b3f9aa6f.jpg,GARBAGE,663,159,718,330
,37e10e6f7a2286cfa2fda14e9869852f.jpg,,,,,
,60e7fdc3001099cca3d5ecad5a861f01.jpg,,,,,
3,6793e434a5dedcfd002e132e104d2b2a.jpg,GARBAGE,1960,46,1030,0
,0f87afa3e367f6bfaec029dea3f6d528.jpg,,,,,
,af87fe01866262935dd951e95945439e.jpg,,,,,
0,e05147a9a71507798d91d5f37ecb02fe.jpg,GRAFFITI,1195,58,897,-37
,7390f210737c7f9d44df1acc7f01feb9.jpg,,,,,
4,48b81c53c794b56d7754e76327364453.jpg,CONSTRUCTION_ROAD,451,-2,558,335
4,48b81c53c794b56d7754e76327364453.jpg,CONSTRUCTION_ROAD,662,259,496,362
,2bce4e693d2527fcc42af822b6f666ee.jpg,,,,,
,795379ec15ce575b6c0f5aae1f90e6a6.jpg,,,,,
2,215245ca355c7ba12eace982614cd9cd.jpg,POTHOLES,1154,737,987,480
2,215245ca355c7ba12eace982614cd9cd.jpg,POTHOLES,1826,1380,828,678
0,6c38f9d6d40dfef7fa62b872bb7fdcb1.jpg,GRAFFITI,1880,500,685,211
4,2cd48eae5827eff028a32b76232de057.jpg,CONSTRUCTION_ROAD,1186,66,669,293
4,2cd48eae5827eff028a32b76232de057.jpg,CONSTRUCTION_ROAD,1833,685,647,345
,ead293dd9b165be9313218dc4f7b37ed.jpg,,,,,
5,266d39bc73acf39c92b03ba81a636f84.jpg,BROKEN_SIGNAGE,1025,263,841,453
9,ce814d8d197b8fc5eaaec9c4706e536d.jpg,CLUTTER_SIDEWALK,1924,-3,1019,427
,95f665cddaff1c44880954a8ecc9f74e.jpg,,,,,
2,d88ec7631a53d06414a36e8c27a49067.jpg,POTHOLES,1903,1237,1093,742
,bb08bad12b4e687d0a7fc3d2f6829337.jpg,,,,,
,8477d95486d5c0eced0873c48c94299e.jpg,,,,,
,6d24826f75cb435e2c58d6ea49d545fd.jpg,,,,,
,24821cc22ee2b31182b190b9c8208d93.jpg,,,,,
7,156a60fbcf308b76f3548c8049baaf57.jpg,BAD_BILLBOARD,1547,13,300,36
,61f30b099ec2386ac74a39bdb53028c5.jpg,,,,,
4,54b2d34de7eb4a2521e411af9127a322.jpg,CONSTRUCTION_ROAD,1888,145,835,243
4,54b2d34de7eb4a2521e411af9127a322.jpg,CONSTRUCTION_ROAD,1022,22,776,207
,bbc584cb4bb801e0bf4d9021947743b9.jpg,,,,,
,f8632731a762fcd1f8f55c13c229d488.jpg,,,,,
7,ae9158b3501e7e7aed60ec06d7703802.jpg,BAD_BILLBOARD,1917,1670,384,227
4,b620fd769945832dae60bf288c554bef.jpg,CONSTRUCTION_ROAD,1900,1044,773,247
4,b620fd769945832dae60bf288c554bef.jpg,CONSTRUCTION_ROAD,872,44,737,79
,ebc58563647f5a02849adecd44b75406.jpg,,,,,
3,a40b934ebb8177ae2fe7bdca93911fd7.jpg,GARBAGE,374,175,464,370
,93ac74366600e535218650f6648b024f.jpg,,,,,
,777de287e78909f828f0ecdf10845fdd.jpg,,,,,
4,8ea48161d7be0eff219126e493f5d5ca.jpg,CONSTRUCTION_ROAD,1449,643,532,310
,bc1dacf2edf2b295265edbfd5a146ac5.jpg,,,,,
,edfdf8ecb7bde4dedffbda7f8cad30c6.jpg,,,,,
,d9c4178c47f46ff3ddd4eb590c79fe35.jpg,,,,,
4,65fb74515ef30eb963f812041a6b84fd.jpg,CONSTRUCTION_ROAD,1768,-39,574,206
4,65fb74515ef30eb963f812041a6b84fd.jpg,CONSTRUCTION_ROAD,1900,1108,619,137
4,65fb74515ef30eb963f812041a6b84fd.jpg,CONSTRUCTION_ROAD,350,0,556,192
2,c6933a6d1e01e05a7860bd688b7eb9f7.jpg,POTHOLES,956,616,610,410
0,b06febe7e8706cdaa65019a44e639be4.jpg,GRAFFITI,547,28,350,155
,be20bfb23d30668ede124d229a1759ea.jpg,,,,,
,aef64c26de1de144457c3606d7f6a62e.jpg,,,,,
,ff8e79d02cd5209d5340278081239b57.jpg,,,,,
3,e34849efcdea8315e076bcf5fd9b4ed5.jpg,GARBAGE,1893,1620,660,528
,ae1237e96b7c0824634bd0d92cba16b6.jpg,,,,,
3,9c121ef5c2e3ff4620ef960dca5bb702.jpg,GARBAGE,1516,1297,737,635
7,1438a6a8b3b3ce1026199fd49319a614.jpg,BAD_BILLBOARD,1410,604,479,287
,1dddbe1265a99640681406cfb653ddbb.jpg,,,,,
,179ad005c5cec2a44b6eaf2a4dac3c39.jpg,,,,,
3,29bb1d97f6adc54bc0297d72f2c8b6ef.jpg,GARBAGE,708,425,688,578
,c507ed3bf93b145b767be3b50eff996c.jpg,,,,,
,dc884233508a0b092dae11a75b9f68a8.jpg,,,,,
,9ebb94e8d1e56693bfbe105ef747178c.jpg,,,,,
,7a4a9ff886cf5e0db14454ddb6a74570.jpg,,,,,
2,1290e8ba6ef500f817cdb965d21ef3f6.jpg,POTHOLES,1497,741,674,477
,6a27cb5a15a264d70f16d0a3f1464780.jpg,,,,,
,d2e33b5e382342517df8f76ab4cd19e9.jpg,,,,,
,b2f70a0e70ed4e56157b2405a3dd4ccb.jpg,,,,,
,1572751507fb291bc7e3b3a1071c9c01.jpg,,,,,
,36e633d435c33f22109529fe3ffdd1dc.jpg,,,,,
3,8cf0b6b57dd9e1db771d49e8b8acb002.jpg,GARBAGE,329,8,678,455
8,8cf0b6b57dd9e1db771d49e8b8acb002.jpg,SAND_ON_ROAD,954,553,570,361
4,92244ca6bedc890411215db52f6f0a07.jpg,CONSTRUCTION_ROAD,1811,21,1085,164
,d0f09e17091bec1e6e7fce12307c7ac1.jpg,,,,,
,e79f0731fe7dec78d8798f16dc36c24f.jpg,,,,,
,e6cafa306a42ab82f35b6c31b96ea52e.jpg,,,,,
4,dfc1eb20c5250a668c482ad92eadd978.jpg,CONSTRUCTION_ROAD,1896,-18,1059,330
,8aa9b7f07715e15490f5466c6d36e53b.jpg,,,,,
3,244309b99328f78e07c87f71941d6872.jpg,GARBAGE,503,130,415,275
,e417727e8dfd3d0b0e049833ad3ee669.jpg,,,,,
3,f312048393d79ad42b3816e6294f190a.jpg,GARBAGE,841,536,534,384
,953ab1447c46ecfef67ab14629cd70c7.jpg,,,,,
3,e09f8936d5b62c2c4cf234bc2e9395f4.jpg,GARBAGE,1150,886,623,514
,183e73965841e082c315b9a339fd66d5.jpg,,,,,
,b41a76b6e80dbb05e5abd39ec297c3a6.jpg,,,,,
,848ae5d4fd104282026fcb65c6bbcfe7.jpg,,,,,
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,395,-1,555,277
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,1920,1251,873,184
4,87df0ddbd3f53f7b53ecbe00dba37938.jpg,CONSTRUCTION_ROAD,1736,922,621,250
4,a27c84afca525928df0b7913239b3008.jpg,CONSTRUCTION_ROAD,895,20,887,384
4,a27c84afca525928df0b7913239b3008.jpg,CONSTRUCTION_ROAD,1869,126,895,377
